"id","airlineId","callsign","flightNumber","transponderCode","heading","longitude","latitude","altitude","speed","groundSpeed","groundTrack","takeOffTime","trueAirSpeed","radial","distance","origin","destination","taxi_start","attackType"
"aircraft-1307","ual","UAL7582","7582","5416","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","115.39999985694885","No attack"
"aircraft-1307","ual","UAL7582","7582","5416","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","115.39999985694885","No attack"
"aircraft-1307","ual","UAL7582","7582","5416","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","115.39999985694885","No attack"
"aircraft-1307","ual","UAL7582","7582","5416","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","115.39999985694885","No attack"
"aircraft-1307","ual","UAL7582","7582","5416","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","115.39999985694885","No attack"
"aircraft-1307","ual","UAL7582","7582","5416","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","115.39999985694885","No attack"
"aircraft-1307","ual","UAL7582","7582","5416","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","115.39999985694885","No attack"
"aircraft-1307","ual","UAL7582","7582","5416","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","115.39999985694885","No attack"
"aircraft-1307","ual","UAL7582","7582","5416","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","115.39999985694885","No attack"
"aircraft-1307","ual","UAL7582","7582","5416","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","115.39999985694885","No attack"
"aircraft-1307","ual","UAL7582","7582","5416","2.868280819312215","-122.30775250234174","47.46377562045351","432.5","1.6535804778820666","7.398449164333233","5.705800075597352","144.8550000190735","1.6650232547890107","6.199337415951237","1.5803877077270692","ksea","","115.39999985694885","No attack"
"aircraft-1307","ual","UAL7582","7582","5416","2.868280819312215","-122.3077573072515","47.46378447405072","432.5","3.895730486672422","5.289620311207385","5.576512729543277","144.8550000190735","3.922688941640195","6.198992396455195","1.5812833901875354","ksea","","115.39999985694885","No attack"
"aircraft-1307","ual","UAL7582","7582","5416","2.868280819312215","-122.30776266303477","47.4637903933447","432.5","6.369142341986083","3.207621129027305","5.253263238937915","144.8550000190735","6.413216806992627","6.198661985975992","1.5818511322690394","ksea","","115.39999985694885","No attack"
"aircraft-1307","ual","UAL7582","7582","5416","2.868280819312215","-122.30776772979006","47.46379224739774","432.5","8.661461328191702","2.229160700306579","4.447441178567824","144.8550000190735","8.72139864058279","6.198400490131119","1.5819797293849234","ksea","","115.39999985694885","No attack"
"aircraft-1307","ual","UAL7582","7582","5416","2.868280819312215","-122.30777797778715","47.46378580649484","432.5","12.97451913085146","4.883142219803319","3.3551229179011957","144.8550000190735","13.064302803236952","6.198009844069136","1.5811282423828792","ksea","","115.39999985694885","No attack"
"aircraft-1307","ual","UAL7582","7582","5416","2.868280819312215","-122.30779284759767","47.463756181785826","432.5","18.631873943446806","10.285610498060432","3.0875655287080908","144.8550000190735","18.76080651113546","6.197717122506685","1.5776803943094422","ksea","","115.39999985694885","No attack"
"aircraft-1307","ual","UAL7582","7582","5416","2.868280819312215","-122.30781474914605","47.463665534572414","432.5","27.173675877018614","18.77486300135503","2.987689326992857","144.8550000190735","27.361717714087582","6.197924470343811","1.5674724382318088","ksea","","115.39999985694885","No attack"
"aircraft-1307","ual","UAL7582","7582","5416","2.868280819312215","-122.30784229507732","47.46348036556795","432.5","37.301161046333455","28.925648574366992","2.945661219610569","144.8550000190735","37.55928508077408","6.199176561629824","1.5468707133195485","ksea","","115.39999985694885","No attack"
"aircraft-1307","ual","UAL7582","7582","5416","2.868280819312215","-122.30787034350355","47.46321847577085","432.5","46.94598272860803","38.615584211101854","2.926124782496142","144.8550000190735","47.27084892909","6.2015354887668845","1.5178982320598282","ksea","","115.39999985694885","No attack"
"aircraft-1307","ual","UAL7582","7582","5416","2.868280819312215","-122.30789984583568","47.462872181946125","432.5","56.4007283404102","48.123019091259806","2.914802075594976","144.8550000190735","56.79102138052584","6.205174216598152","1.47971572623777","ksea","","115.39999985694885","No attack"
"aircraft-1307","ual","UAL7582","7582","5416","2.868280819312215","-122.30792807413302","47.46247991123735","432.5","64.85546676609935","56.62849891983342","2.907709355940356","144.8550000190735","65.30426659612077","6.209795641018865","1.4365685351662085","ksea","","115.39999985694885","No attack"
"aircraft-1307","ual","UAL7582","7582","5416","2.868280819312215","-122.30795772927887","47.46201045551594","432.5","73.1650055714875","64.98988915413756","2.9026265007369165","144.8550000190735","73.67130741004219","6.215923826512716","1.3850398613736692","ksea","","115.39999985694885","No attack"
"aircraft-1307","ual","UAL7582","7582","5416","2.868280819312215","-122.30798791711796","47.46147812958445","432.5","81.0803910824896","72.95587151370556","2.898869846468044","144.8550000190735","81.64146738878043","6.223638532400133","1.3267348652350222","ksea","","115.39999985694885","No attack"
"aircraft-1307","ual","UAL7582","7582","5416","2.868280819312215","-122.30801917509875","47.460874699342185","432.5","88.75294054714763","80.67825317772619","2.8959374302214247","144.8550000190735","89.3671108957339","6.233417963376974","1.260797456684176","ksea","","115.39999985694885","No attack"
