"id","airlineId","callsign","flightNumber","transponderCode","heading","longitude","latitude","altitude","speed","groundSpeed","groundTrack","takeOffTime","trueAirSpeed","radial","distance","origin","destination","taxi_start","attackType"
"aircraft-1312","asa","ASA3868","3868","3470","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","10.251999855041504","No attack"
"aircraft-1312","asa","ASA3868","3868","3470","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","10.251999855041504","No attack"
"aircraft-1312","asa","ASA3868","3868","3470","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","10.251999855041504","No attack"
"aircraft-1312","asa","ASA3868","3868","3470","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","10.251999855041504","No attack"
"aircraft-1312","asa","ASA3868","3868","3470","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","10.251999855041504","No attack"
"aircraft-1312","asa","ASA3868","3868","3470","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","10.251999855041504","No attack"
"aircraft-1312","asa","ASA3868","3868","3470","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","10.251999855041504","Jumping aircraft"
"aircraft-1312","asa","ASA3868","3868","3470","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","10.251999855041504","Jumping aircraft"
"aircraft-1312","asa","ASA3868","3868","3470","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","10.251999855041504","Jumping aircraft"
"aircraft-1312","asa","ASA3868","3868","3470","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","10.251999855041504","Jumping aircraft"
"aircraft-1312","asa","ASA3868","3868","3470","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","10.251999855041504","Jumping aircraft"
"aircraft-1312","asa","ASA3868","3868","3470","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","10.251999855041504","Jumping aircraft"
"aircraft-1312","asa","ASA3868","3868","3470","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","10.251999855041504","Jumping aircraft"
"aircraft-1312","asa","ASA3868","3868","3470","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","10.251999855041504","Jumping aircraft"
"aircraft-1312","asa","ASA3868","3868","3470","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","10.251999855041504","Jumping aircraft"
"aircraft-1312","asa","ASA3868","3868","3470","2.868280819312215","-122.30774930989192","47.46376783742198","432.5","0.14698482041934538","8.856775440859947","5.756046839387143","34.18499994277954","0.14800195537664726","6.199592875555953","1.5795854051321503","ksea","","10.251999855041504","Jumping aircraft"
"aircraft-1312","asa","ASA3868","3868","3470","2.868280819312215","-122.30775421871832","47.463779174617876","432.5","2.459720962771086","6.628964711600205","5.667973396842665","34.18499994277954","2.476742231833462","6.199208781185414","1.580750345784094","ksea","","10.251999855041504","Jumping aircraft"
"aircraft-1312","asa","ASA3868","3868","3470","2.868280819312215","-122.30775913830426","47.46378696046311","432.5","4.751886354070416","4.522445816304572","5.49594636978611","34.18499994277954","4.784769407640584","6.198873106015217","1.5815279481641684","ksea","","10.251999855041504","Jumping aircraft"
"aircraft-1312","asa","ASA3868","3868","3470","2.868280819312215","-122.30776410585966","47.46379126778595","432.5","7.037239065802064","2.7637302886128565","5.077514076561872","34.18499994277954","7.085936760137415","6.198582806526326","1.581925539697423","ksea","","10.251999855041504","Jumping aircraft"
"aircraft-1312","asa","ASA3868","3868","3470","2.868280819312215","-122.30776923827162","47.46379208527954","432.5","9.335890735217808","2.33081342445133","4.151039974917077","34.18499994277954","9.400495099105514","6.198332341487844","1.5819401266628366","ksea","","10.251999855041504","Jumping aircraft"
"aircraft-1312","asa","ASA3868","3868","3470","2.868280819312215","-122.30777452524218","47.46378925390153","432.5","11.613659074960239","3.716988939520599","3.5180113308391174","34.18499994277954","11.694025595758964","6.198124165984701","1.5815544589429817","ksea","","10.251999855041504","Jumping aircraft"
"aircraft-1312","asa","ASA3868","3868","3470","2.868280819312215","-122.30777956894835","47.463783200295126","432.5","13.758027941177055","5.596671700146579","3.278897001432833","34.18499994277954","13.85323349453","6.197970934501596","1.5808208130015922","ksea","","10.251999855041504","Jumping aircraft"
"aircraft-1312","asa","ASA3868","3868","3470","2.868280819312215","-122.30778493824594","47.463773245383145","432.5","16.015334591224022","7.734688829715618","3.161867967740428","34.18499994277954","16.126160706595293","6.197855264221683","1.5796568110007638","ksea","","10.251999855041504","Jumping aircraft"
"aircraft-1312","asa","ASA3868","3868","3470","2.868280819312215","-122.30779223142281","47.46375411965075","432.5","19.02561673128344","10.673000809355017","3.0792023012439276","34.18499994277954","19.15727399906392","6.1977739367193525","1.5774643122628553","ksea","","10.251999855041504","Jumping aircraft"
"aircraft-1312","asa","ASA3868","3868","3470","2.868280819312215","-122.3078112161787","47.46367610716643","432.5","26.521977343936367","18.123463911487885","2.992022838079335","34.18499994277954","26.705509427156407","6.197946171426844","1.5686772185827045","ksea","","10.251999855041504","Jumping aircraft"
"aircraft-1312","asa","ASA3868","3868","3470","2.868280819312215","-122.30783862541249","47.46349619598056","432.5","36.76528772791172","28.387702152884877","2.9470550912173383","34.18499994277954","37.01970351898887","6.19913083983671","1.5486510655103056","ksea","","10.251999855041504","Jumping aircraft"
