"id","airlineId","callsign","flightNumber","transponderCode","heading","longitude","latitude","altitude","speed","groundSpeed","groundTrack","takeOffTime","trueAirSpeed","radial","distance","origin","destination","taxi_start","attackType"
"aircraft-1327","cpz","CPZ863","863","5065","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","14.032999992370605","No attack"
"aircraft-1327","cpz","CPZ863","863","5065","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","14.032999992370605","No attack"
"aircraft-1327","cpz","CPZ863","863","5065","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","14.032999992370605","No attack"
"aircraft-1327","cpz","CPZ863","863","5065","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","14.032999992370605","No attack"
"aircraft-1327","cpz","CPZ863","863","5065","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","14.032999992370605","No attack"
"aircraft-1327","cpz","CPZ863","863","5065","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","14.032999992370605","No attack"
"aircraft-1327","cpz","CPZ863","863","5065","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","14.032999992370605","No attack"
"aircraft-1327","cpz","CPZ863","863","5065","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","14.032999992370605","No attack"
"aircraft-1327","cpz","CPZ863","863","5065","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","14.032999992370605","No attack"
"aircraft-1327","cpz","CPZ863","863","5065","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","14.032999992370605","No attack"
"aircraft-1327","cpz","CPZ863","863","5065","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","14.032999992370605","No attack"
"aircraft-1327","cpz","CPZ863","863","5065","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","14.032999992370605","No attack"
"aircraft-1327","cpz","CPZ863","863","5065","2.868280819312215","-122.30775191266649","47.463774295554614","432.5","1.3749428958159333","7.666442850416861","5.715638510319182","34.206000089645386","1.3844575006549795","6.199383042078011","1.5802518002177042","ksea","","14.032999992370605","No attack"
"aircraft-1327","cpz","CPZ863","863","5065","2.868280819312215","-122.30775702372449","47.46378404940161","432.5","3.7622009170240074","5.411848180689521","5.589511730999645","34.206000089645386","3.7882353473698136","6.199011411526045","1.5812411993598368","ksea","","14.032999992370605","No attack"
"aircraft-1327","cpz","CPZ863","863","5065","2.868280819312215","-122.30776196910219","47.46378986569647","432.5","6.0416860307867735","3.4523211716750746","5.31176447420378","34.206000089645386","6.083494498119818","6.198701527166569","1.5818036673849751","ksea","","14.032999992370605","No attack"
"aircraft-1327","cpz","CPZ863","863","5065","2.868280819312215","-122.3077668180698","47.46379219911532","432.5","8.236471587662496","2.269536033956064","4.636781314318054","34.206000089645386","8.293467971049122","6.198443664361777","1.5819877113350387","ksea","","14.032999992370605","No attack"
"aircraft-1327","cpz","CPZ863","863","5065","2.868280819312215","-122.30777212247173","47.46379109678836","432.5","10.542133685642716","2.926054058408696","3.7467776034606834","34.206000089645386","10.615085250747363","6.1982112406306165","1.5817903981640318","ksea","","14.032999992370605","No attack"
"aircraft-1327","cpz","CPZ863","863","5065","2.868280819312215","-122.307783222363","47.463777478991545","432.5","15.112426789664505","6.869108187636377","3.2067228635925424","34.206000089645386","15.217004783048985","6.197877975120189","1.580143607423015","ksea","","14.032999992370605","No attack"
"aircraft-1327","cpz","CPZ863","863","5065","2.868280819312215","-122.3078098694504","47.46368680811415","432.5","25.539139574085503","17.141771571691525","2.999405896362943","34.206000089645386","25.715870419938177","6.197863333999569","1.5698643146447713","ksea","","14.032999992370605","No attack"
"aircraft-1327","cpz","CPZ863","863","5065","2.868280819312215","-122.307837882157","47.46351020689555","432.5","35.817438965267044","27.436343752790183","2.9498820055851507","34.206000089645386","36.06529564290669","6.198971276753815","1.5501902815523738","ksea","","14.032999992370605","No attack"
"aircraft-1327","cpz","CPZ863","863","5065","2.868280819312215","-122.3078661668309","47.463256844217","432.5","45.46876351970923","37.130722372295274","2.9284883903972285","34.206000089645386","45.78340736326562","6.201187542816885","1.5221433332429573","ksea","","14.032999992370605","No attack"
"aircraft-1327","cpz","CPZ863","863","5065","2.868280819312215","-122.3078950273269","47.46292956538784","432.5","54.6143652881743","46.32630016809654","2.9165008165191617","34.206000089645386","54.99229669596846","6.204554844795585","1.4860404132497156","ksea","","14.032999992370605","No attack"
"aircraft-1327","cpz","CPZ863","863","5065","2.868280819312215","-122.30792588189459","47.46251164497546","432.5","63.68035264051817","55.446189687771984","2.9085684894720085","34.206000089645386","64.12102068079056","6.209406814488152","1.4400564633596573","ksea","","14.032999992370605","No attack"
"aircraft-1327","cpz","CPZ863","863","5065","2.868280819312215","-122.30795607310043","47.462041930548054","432.5","71.91898665469476","63.73600057299269","2.9033019638138016","34.206000089645386","72.41666604234526","6.215481151434189","1.388487715916667","ksea","","14.032999992370605","No attack"
"aircraft-1327","cpz","CPZ863","863","5065","2.868280819312215","-122.30798524595396","47.46153692862568","432.5","79.34282218004125","71.2071156042891","2.8996209917287867","34.206000089645386","79.89187450952714","6.222716726001469","1.3331601947985747","ksea","","14.032999992370605","No attack"
