"id","airlineId","callsign","flightNumber","transponderCode","heading","longitude","latitude","altitude","speed","groundSpeed","groundTrack","takeOffTime","trueAirSpeed","radial","distance","origin","destination","taxi_start","attackType"
"aircraft-1312","asa","ASA4208","4208","0104","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","8.041000127792358","No attack"
"aircraft-1312","asa","ASA4208","4208","0104","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","8.041000127792358","No attack"
"aircraft-1312","asa","ASA4208","4208","0104","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","8.041000127792358","No attack"
"aircraft-1312","asa","ASA4208","4208","0104","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","8.041000127792358","No attack"
"aircraft-1312","asa","ASA4208","4208","0104","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","8.041000127792358","No attack"
"aircraft-1312","asa","ASA4208","4208","0104","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","8.041000127792358","No attack"
"aircraft-1312","asa","ASA4208","4208","0104","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","8.041000127792358","No attack"
"aircraft-1312","asa","ASA4208","4208","0104","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","8.041000127792358","No attack"
"aircraft-1312","asa","ASA4208","4208","0104","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","8.041000127792358","No attack"
"aircraft-1312","asa","ASA4208","4208","0104","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","8.041000127792358","No attack"
"aircraft-1312","asa","ASA4208","4208","0104","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","8.041000127792358","No attack"
"aircraft-1312","asa","ASA4208","4208","0104","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","8.041000127792358","No attack"
"aircraft-1312","asa","ASA4208","4208","0104","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","8.041000127792358","No attack"
"aircraft-1312","asa","ASA4208","4208","0104","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","8.041000127792358","No attack"
"aircraft-1312","asa","ASA4208","4208","0104","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","8.041000127792358","No attack"
"aircraft-1312","asa","ASA4208","4208","0104","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","8.041000127792358","No attack"
"aircraft-1312","asa","ASA4208","4208","0104","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","8.041000127792358","No attack"
"aircraft-1312","asa","ASA4208","4208","0104","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","8.041000127792358","No attack"
"aircraft-1312","asa","ASA4208","4208","0104","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","8.041000127792358","No attack"
"aircraft-1312","asa","ASA4208","4208","0104","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","8.041000127792358","No attack"
"aircraft-1312","asa","ASA4208","4208","0104","2.868280819312215","-122.30777147817489","47.4637909317266","432.5","10.597558346904412","2.9625103344946946","3.7462167549559444","34.66999959945679","10.670893450664991","6.198243532827078","1.5817817434112544","ksea","","8.041000127792358","No attack"
"aircraft-1312","asa","ASA4208","4208","0104","2.868280819312215","-122.30779861516095","47.463733188472055","432.5","21.34927496891403","12.970346352295456","3.042708443056778","34.66999959945679","21.497011951698916","6.197759528427317","1.5750879951500896","ksea","","8.041000127792358","No attack"
"aircraft-1312","asa","ASA4208","4208","0104","2.868280819312215","-122.30782550852288","47.46359534906229","432.5","31.489788152244333","23.095866184704864","2.9654567883116876","34.66999959945679","31.707697486257864","6.198380097425561","1.559658751338272","ksea","","8.041000127792358","No attack"
"aircraft-1312","asa","ASA4208","4208","0104","2.868280819312215","-122.30785332101303","47.463377347733775","432.5","41.28301169262358","32.924579778950815","2.936214855712962","34.66999959945679","41.56869013353654","6.200094205456373","1.5354730940748849","ksea","","8.041000127792358","No attack"
"aircraft-1312","asa","ASA4208","4208","0104","2.868280819312215","-122.30788125098563","47.463089915521515","432.5","50.43233925069086","42.12069976425205","2.9212970759902444","34.66999959945679","50.781331038305645","6.20286699798707","1.5037214864692652","ksea","","8.041000127792358","No attack"
"aircraft-1312","asa","ASA4208","4208","0104","2.868280819312215","-122.30791025779634","47.46272690249901","432.5","59.26724454461781","51.006448481177486","2.9120645547293793","34.66999959945679","59.67737387686657","6.206856156407196","1.463732973254983","ksea","","8.041000127792358","No attack"
"aircraft-1312","asa","ASA4208","4208","0104","2.868280819312215","-122.30793936871623","47.46230354353977","432.5","67.52023326194835","59.30971993122473","2.9059057358065865","34.66999959945679","67.98747327612104","6.212037675740795","1.4172013915110744","ksea","","8.041000127792358","No attack"
"aircraft-1312","asa","ASA4208","4208","0104","2.868280819312215","-122.30796981350504","47.461804214031794","432.5","75.55676742510083","67.39683551912718","2.9013961141594056","34.66999959945679","76.07962025568253","6.218813469413177","1.3624347351190982","ksea","","8.041000127792358","No attack"
