"id","airlineId","callsign","flightNumber","transponderCode","heading","longitude","latitude","altitude","speed","groundSpeed","groundTrack","takeOffTime","trueAirSpeed","radial","distance","origin","destination","taxi_start","attackType"
"aircraft-1317","dal","DAL886","886","4207","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","6.3440001010894775","No attack"
"aircraft-1317","dal","DAL886","886","4207","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","6.3440001010894775","No attack"
"aircraft-1317","dal","DAL886","886","4207","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","6.3440001010894775","No attack"
"aircraft-1317","dal","DAL886","886","4207","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","6.3440001010894775","No attack"
"aircraft-1317","dal","DAL886","886","4207","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","6.3440001010894775","No attack"
"aircraft-1317","dal","DAL886","886","4207","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","6.3440001010894775","No attack"
"aircraft-1317","dal","DAL886","886","4207","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","6.3440001010894775","No attack"
"aircraft-1317","dal","DAL886","886","4207","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","6.3440001010894775","No attack"
"aircraft-1317","dal","DAL886","886","4207","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","6.3440001010894775","No attack"
"aircraft-1317","dal","DAL886","886","4207","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","6.3440001010894775","No attack"
"aircraft-1317","dal","DAL886","886","4207","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","6.3440001010894775","No attack"
"aircraft-1317","dal","DAL886","886","4207","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","6.3440001010894775","No attack"
"aircraft-1317","dal","DAL886","886","4207","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","6.3440001010894775","No attack"
"aircraft-1317","dal","DAL886","886","4207","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","6.3440001010894775","No attack"
"aircraft-1317","dal","DAL886","886","4207","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","6.3440001010894775","No attack"
"aircraft-1317","dal","DAL886","886","4207","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","6.3440001010894775","No attack"
"aircraft-1317","dal","DAL886","886","4207","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","6.3440001010894775","No attack"
"aircraft-1317","dal","DAL886","886","4207","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","6.3440001010894775","No attack"
"aircraft-1317","dal","DAL886","886","4207","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","6.3440001010894775","No attack"
"aircraft-1317","dal","DAL886","886","4207","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","6.3440001010894775","No attack"
"aircraft-1317","dal","DAL886","886","4207","2.868280819312215","-122.307749","47.463767","432.5","0","0","0","null","0","0","0","ksea","","6.3440001010894775","No attack"
"aircraft-1317","dal","DAL886","886","4207","2.868280819312215","-122.30775188236613","47.463774315175435","432.5","1.1674602598561443","7.866569171943568","5.722998353982968","29.513999938964844","1.175539084854349","6.199384188293535","1.5802543828999447","ksea","","6.3440001010894775","No attack"
"aircraft-1317","dal","DAL886","886","4207","2.868280819312215","-122.30775699827096","47.46378467761407","432.5","3.219605274765813","5.913980968069662","5.625661539622855","29.513999938964844","3.2418849432671926","6.199004035916734","1.5813100994857323","ksea","","6.3440001010894775","No attack"
"aircraft-1317","dal","DAL886","886","4207","2.868280819312215","-122.30776194828596","47.46379157619295","432.5","5.184317797532931","4.149146873800711","5.448010188939889","29.513999938964844","5.22019327669186","6.19867922910195","1.5819905730550043","ksea","","6.3440001010894775","No attack"
"aircraft-1317","dal","DAL886","886","4207","2.868280819312215","-122.30776708483805","47.463795547032746","432.5","7.197470250375303","2.67152878061588","5.028283925184134","29.513999938964844","7.2472767445079","6.19838575283799","1.582349088027176","ksea","","6.3440001010894775","No attack"
"aircraft-1317","dal","DAL886","886","4207","2.868280819312215","-122.30777206690429","47.46379638486305","432.5","9.107360326657188","2.274270457757097","4.247111221034223","29.513999938964844","9.170383260117656","6.198142090986987","1.582368153626109","ksea","","6.3440001010894775","No attack"
"aircraft-1317","dal","DAL886","886","4207","2.868280819312215","-122.30777973392254","47.46379222313158","432.5","11.912929874365034","3.962248715809877","3.4707458753445253","29.513999938964844","11.995367349095641","6.197840937058464","1.5818028997733515","ksea","","6.3440001010894775","No attack"
"aircraft-1317","dal","DAL886","886","4207","2.868280819312215","-122.30780275573235","47.463743305829325","432.5","19.90656454403825","11.54196859013351","3.064516834039859","29.513999938964844","20.044317970682997","6.19742820591476","1.5761320440053934","ksea","","6.3440001010894775","No attack"
"aircraft-1317","dal","DAL886","886","4207","2.868280819312215","-122.30782996422795","47.46361875091673","432.5","28.979539172951817","20.581492988637063","2.9773679963461737","29.513999938964844","29.180077584028645","6.197847797774953","1.5621473628800877","ksea","","6.3440001010894775","No attack"
